"Inefficient regular expression","A regular expression that requires exponential time to match certain inputs can be a performance bottleneck, and may be vulnerable to denial-of-service attacks.","error","This part of the regular expression may cause exponential backtracking on strings containing many repetitions of '><'.","/core/built/assets/codemirror/codemirror-993b89ee64b558b2ae87953d44ab3f22.js","1379","111","1379","113"
"Inefficient regular expression","A regular expression that requires exponential time to match certain inputs can be a performance bottleneck, and may be vulnerable to denial-of-service attacks.","error","This part of the regular expression may cause exponential backtracking on strings containing many repetitions of '\\\\'.","/core/built/assets/simplemde/simplemde-1f8ccff0dd405606a22864b214fa253d.js","1632","189","1632","208"
"Inefficient regular expression","A regular expression that requires exponential time to match certain inputs can be a performance bottleneck, and may be vulnerable to denial-of-service attacks.","error","This part of the regular expression may cause exponential backtracking on strings containing many repetitions of '\\\\'.","/core/built/assets/simplemde/simplemde-1f8ccff0dd405606a22864b214fa253d.js","1632","212","1632","231"
"Inefficient regular expression","A regular expression that requires exponential time to match certain inputs can be a performance bottleneck, and may be vulnerable to denial-of-service attacks.","error","This part of the regular expression may cause exponential backtracking on strings containing many repetitions of '\\\\'.","/core/built/assets/simplemde/simplemde-1f8ccff0dd405606a22864b214fa253d.js","1632","236","1632","255"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match user-provided values may be vulnerable to denial-of-service attacks.","warning","This expensive [[""regular expression""|""relative:///core/server/web/site/middleware/handle-image-sizes.js:9:31:9:33""]] use depends on [[""a user-provided value""|""relative:///core/server/web/site/middleware/handle-image-sizes.js:16:35:16:41""]].","/core/server/web/site/middleware/handle-image-sizes.js","16","35","16","41"
"Potentially unsafe external link","External links that open in a new tab or window but do not specify link type 'noopener' or 'noreferrer' are a potential security risk.","warning","External links without noopener/noreferrer are a potential security risk.","/core/server/services/mail/templates/invite-user.html","132","37","132","396"
"Potentially unsafe external link","External links that open in a new tab or window but do not specify link type 'noopener' or 'noreferrer' are a potential security risk.","warning","External links without noopener/noreferrer are a potential security risk.","/core/server/services/mail/templates/newsletter.html","263","129","263","409"
"Potentially unsafe external link","External links that open in a new tab or window but do not specify link type 'noopener' or 'noreferrer' are a potential security risk.","warning","External links without noopener/noreferrer are a potential security risk.","/core/server/services/mail/templates/newsletter.html","465","77","465","355"
"Potentially unsafe external link","External links that open in a new tab or window but do not specify link type 'noopener' or 'noreferrer' are a potential security risk.","warning","External links without noopener/noreferrer are a potential security risk.","/core/server/services/mail/templates/newsletter.html","544","81","544","359"
"Potentially unsafe external link","External links that open in a new tab or window but do not specify link type 'noopener' or 'noreferrer' are a potential security risk.","warning","External links without noopener/noreferrer are a potential security risk.","/core/server/services/mail/templates/newsletter.html","626","89","626","370"
"Potentially unsafe external link","External links that open in a new tab or window but do not specify link type 'noopener' or 'noreferrer' are a potential security risk.","warning","External links without noopener/noreferrer are a potential security risk.","/core/server/services/mail/templates/newsletter.html","775","113","775","393"
"Potentially unsafe external link","External links that open in a new tab or window but do not specify link type 'noopener' or 'noreferrer' are a potential security risk.","warning","External links without noopener/noreferrer are a potential security risk.","/core/server/services/mail/templates/newsletter.html","776","113","776","395"
"Potentially unsafe external link","External links that open in a new tab or window but do not specify link type 'noopener' or 'noreferrer' are a potential security risk.","warning","External links without noopener/noreferrer are a potential security risk.","/core/server/services/mail/templates/newsletter.html","831","73","831","340"
"Server-side URL redirect","Server-side URL redirection based on unvalidated user input may cause redirection to malicious web sites.","warning","Untrusted URL redirection due to [[""user-provided value""|""relative:///core/server/web/site/middleware/handle-image-sizes.js:22:21:22:35""]].","/core/server/web/site/middleware/handle-image-sizes.js","23","29","23","31"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""t""|""relative:///core/built/assets/simplemde/simplemde-1f8ccff0dd405606a22864b214fa253d.js:1812:805:1812:805""]] to [[""e""|""relative:///core/built/assets/simplemde/simplemde-1f8ccff0dd405606a22864b214fa253d.js:1812:981:1812:981""]] without guarding against prototype pollution.","/core/built/assets/simplemde/simplemde-1f8ccff0dd405606a22864b214fa253d.js","1812","981","1812","981"
"Use of password hash with insufficient computational effort","Creating a hash of a password with low computational effort makes the hash vulnerable to password cracking attacks.","warning","Password from [[""a call to get""|""relative:///core/frontend/apps/private-blogging/lib/middleware.js:20:19:20:47""]] is hashed insecurely.","/core/frontend/apps/private-blogging/lib/middleware.js","20","19","20","54"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of /(\*|_)/.","/core/built/assets/simplemde/simplemde-1f8ccff0dd405606a22864b214fa253d.js","1812","206","1812","214"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""\\"".","/core/built/assets/vendor.min-3afd0f95b9e50c6660737c1f2ae26765.js","72","134","72","142"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""%"".","/core/built/assets/vendor.min-3afd0f95b9e50c6660737c1f2ae26765.js","12922","25","12922","44"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/core/built/assets/vendor.min-3afd0f95b9e50c6660737c1f2ae26765.js","13208","72","13208","80"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""%"".","/core/built/assets/vendor.min-3afd0f95b9e50c6660737c1f2ae26765.js","14526","15","14526","23"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/core/built/assets/vendor.min-3afd0f95b9e50c6660737c1f2ae26765.js","16658","121","16658","136"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '%'.","/core/frontend/helpers/plural.js","25","31","25","56"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '%'.","/core/frontend/helpers/plural.js","27","31","27","59"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '%'.","/core/frontend/helpers/plural.js","29","31","29","57"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '%'.","/core/frontend/meta/title.js","16","52","16","76"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/core/server/services/mail/GhostMailer.js","32","63","32","96"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/core/server/services/mega/mega.js","28","52","28","85"
"Double escaping or unescaping","When escaping special characters using a meta-character like backslash or ampersand, the meta-character has to be escaped first to avoid double-escaping, and conversely it has to be unescaped last to avoid double-unescaping.","warning","This replacement may produce '&' characters that are double-unescaped [[""here""|""relative:///core/built/assets/vendor.min-3afd0f95b9e50c6660737c1f2ae26765.js:16681:95:16681:140""]].","/core/built/assets/vendor.min-3afd0f95b9e50c6660737c1f2ae26765.js","16681","95","16681","117"
"Client-side cross-site scripting","Writing user input directly to the DOM allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""user-provided value""|""relative:///core/server/web/admin/views/preview.html:3:28:3:34""]].","/core/server/web/admin/views/preview.html","6","32","6","43"
"Client-side cross-site scripting","Writing user input directly to the DOM allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""user-provided value""|""relative:///core/server/web/admin/views/preview.html:3:28:3:34""]].","/core/server/web/admin/views/preview.html","14","50","14","61"
"Exception text reinterpreted as HTML","Reinterpreting text from an exception as HTML can lead to a cross-site scripting vulnerability.","warning","[[""Exception text""|""relative:///core/server/services/members/middleware.js:61:29:61:36""]] is reinterpreted as HTML without escaping meta-characters.","/core/server/services/members/middleware.js","76","17","76","27"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""a file system access""|""relative:///core/app.js:16:5:16:93""]], but is not rate-limited.
This route handler performs [[""a file system access""|""relative:///core/app.js:16:5:16:83""]], but is not rate-limited.","/core/app.js","23","13","23","33"
"Missing regular expression anchor","Regular expressions without anchors can be vulnerable to bypassing.","warning","When this is used as a regular expression on a URL, it may match anywhere, and arbitrary hosts may come before or after it.","/core/built/assets/ghost.min-0b72317d016b2b13fa892673785f45f5.js","1485","137","1485","161"
"Missing regular expression anchor","Regular expressions without anchors can be vulnerable to bypassing.","warning","When this is used as a regular expression on a URL, it may match anywhere, and arbitrary hosts may come before or after it.","/core/built/assets/ghost.min-0b72317d016b2b13fa892673785f45f5.js","1487","12","1487","36"
"Missing regular expression anchor","Regular expressions without anchors can be vulnerable to bypassing.","warning","When this is used as a regular expression on a URL, it may match anywhere, and arbitrary hosts may come before or after it.","/core/built/assets/ghost.min-0b72317d016b2b13fa892673785f45f5.js","1618","129","1618","153"
"Missing regular expression anchor","Regular expressions without anchors can be vulnerable to bypassing.","warning","When this is used as a regular expression on a URL, it may match anywhere, and arbitrary hosts may come before or after it.","/core/built/assets/ghost.min-0b72317d016b2b13fa892673785f45f5.js","1620","12","1620","36"
"Missing regular expression anchor","Regular expressions without anchors can be vulnerable to bypassing.","warning","Misleading operator precedence. The subexpression '^click' is anchored at the beginning, but the other parts of this regular expression are not","/core/built/assets/vendor.min-3afd0f95b9e50c6660737c1f2ae26765.js","1330","433","1330","452"
"Missing regular expression anchor","Regular expressions without anchors can be vulnerable to bypassing.","warning","This hostname pattern may match any domain name, as it is missing a '$' or '/' at the end.","/core/built/assets/vendor.min-3afd0f95b9e50c6660737c1f2ae26765.js","14725","21","14725","50"
"Missing regular expression anchor","Regular expressions without anchors can be vulnerable to bypassing.","warning","When this is used as a regular expression on a URL, it may match anywhere, and arbitrary hosts may come before or after it.","/core/server/lib/mobiledoc.js","141","50","141","72"
"Network data written to file","Writing network data directly to the file system allows arbitrary file upload and might indicate a backdoor.","warning","[[""Untrusted data""|""relative:///core/server/lib/request.js:24:12:24:34""]] flows to file system","/core/server/api/canary/themes.js","109","54","109","66"
